Company_ID,Industry_Niche,Current_Gateway,Monthly_Volume_USD,Effective_Monthly_Fee_Lost_USD,Projected_24M_LTV_USD,Probability_to_Convert,Optimized_Target_CAC_USD,GTM_Target_Priority
IND-2175,SaaS Startup,PayPal,29256.84,1342.74,6337.03,0.811,1541.8,High Propensity (>75%)
IND-2176,Freelance Developer,PayPal,4328.43,163.17,937.54,0.1283,36.09,Low Propensity (<40%)
IND-2177,IT Service Agency,Traditional Bank,23453.66,1027.7,5080.06,0.798,1216.17,High Propensity (>75%)
IND-2178,Freelance Developer,Traditional Bank,2868.63,133.41,621.35,0.1219,22.72,Low Propensity (<40%)
IND-2179,SaaS Startup,Traditional Bank,9897.6,379.3,2143.82,0.261,167.86,Low Propensity (<40%)
IND-2180,D2C E-commerce,PayPal,14463.11,631.33,3132.71,0.801,752.79,High Propensity (>75%)
IND-2181,IT Service Agency,Traditional Bank,51056.78,2017.23,11058.9,0.81,2687.31,High Propensity (>75%)
IND-2182,Freelance Developer,Traditional Bank,4716.67,169.33,1021.63,0.1232,37.76,Low Propensity (<40%)
IND-2183,D2C E-commerce,Stripe,16511.61,275.33,3576.41,0.0983,105.47,Low Propensity (<40%)
IND-2184,IT Service Agency,Traditional Bank,48755.97,1744.61,10560.54,0.8151,2582.37,High Propensity (>75%)
IND-2185,D2C E-commerce,Payoneer,12979.52,347.87,2811.36,0.7248,611.3,Medium Propensity (40-75%)
IND-2186,Freelance Developer,Payoneer,9071.06,263.97,1964.79,0.0848,49.98,Low Propensity (<40%)
IND-2187,IT Service Agency,Traditional Bank,54920.94,1766.17,11895.88,0.8048,2872.14,High Propensity (>75%)
IND-2188,IT Service Agency,Traditional Bank,33688.89,1174.31,7297.01,0.7869,1722.61,High Propensity (>75%)
IND-2189,Freelance Developer,Traditional Bank,3844.93,113.85,832.81,0.1001,25.01,Low Propensity (<40%)
IND-2190,IT Service Agency,PayPal,41972.38,1703.7,9091.22,0.7804,2128.44,High Propensity (>75%)
IND-2191,SaaS Startup,PayPal,17914.85,821.39,3880.36,0.8141,947.7,High Propensity (>75%)
IND-2192,IT Service Agency,Payoneer,23434.45,593.67,5075.9,0.687,1046.14,Medium Propensity (40-75%)
IND-2193,Freelance Developer,Stripe,7562.48,163.71,1638.03,0.0842,41.38,Low Propensity (<40%)
IND-2194,IT Service Agency,PayPal,47164.47,1854.66,10215.82,0.7882,2415.63,High Propensity (>75%)
IND-2195,Freelance Developer,Traditional Bank,5311.02,149.43,1150.37,0.0943,32.54,Low Propensity (<40%)
IND-2196,D2C E-commerce,Traditional Bank,8685.68,382.4,1881.32,0.1077,60.79,Low Propensity (<40%)
IND-2197,D2C E-commerce,Payoneer,8852.37,218.11,1917.42,0.0888,51.08,Low Propensity (<40%)
IND-2198,Freelance Developer,Traditional Bank,5214.46,219.53,1129.45,0.121,41.0,Low Propensity (<40%)
IND-2199,IT Service Agency,Traditional Bank,30001.29,1461.45,6498.28,0.8152,1589.22,High Propensity (>75%)
IND-2200,Freelance Developer,Payoneer,4317.81,118.95,935.24,0.0981,27.52,Low Propensity (<40%)
IND-2201,IT Service Agency,PayPal,45219.63,1927.85,9794.57,0.7963,2339.83,High Propensity (>75%)
IND-2202,IT Service Agency,Stripe,42331.79,1039.81,9169.07,0.1694,465.97,Low Propensity (<40%)
IND-2203,IT Service Agency,PayPal,48781.43,2249.32,10566.06,0.813,2577.06,High Propensity (>75%)
IND-2204,SaaS Startup,Traditional Bank,14056.26,572.52,3044.59,0.786,717.92,High Propensity (>75%)
IND-2205,Freelance Developer,Stripe,4313.62,70.59,934.33,0.0385,10.79,Low Propensity (<40%)
IND-2206,Freelance Developer,Traditional Bank,6517.96,243.26,1411.79,0.1325,56.12,Low Propensity (<40%)
IND-2207,SaaS Startup,Traditional Bank,22688.47,1030.46,4914.32,0.8002,1179.73,High Propensity (>75%)
IND-2208,IT Service Agency,PayPal,50323.8,1567.49,10900.14,0.8227,2690.26,High Propensity (>75%)
IND-2209,D2C E-commerce,Traditional Bank,17102.68,460.5,3704.44,0.7967,885.4,High Propensity (>75%)
IND-2210,SaaS Startup,PayPal,31088.65,999.25,6733.8,0.7883,1592.48,High Propensity (>75%)
IND-2211,SaaS Startup,Traditional Bank,23240.11,1021.29,5033.81,0.798,1205.09,High Propensity (>75%)
IND-2212,IT Service Agency,PayPal,45621.67,1733.69,9881.65,0.7977,2364.78,High Propensity (>75%)
IND-2213,Freelance Developer,Traditional Bank,4352.97,151.92,942.85,0.1221,34.54,Low Propensity (<40%)
IND-2214,Freelance Developer,Payoneer,5028.57,85.74,1089.19,0.0374,12.22,Low Propensity (<40%)
IND-2215,IT Service Agency,Payoneer,44109.44,1170.35,9554.1,0.7735,2217.03,High Propensity (>75%)
IND-2216,IT Service Agency,Traditional Bank,51129.78,1748.51,11074.71,0.815,2707.77,High Propensity (>75%)
IND-2217,Freelance Developer,Traditional Bank,6458.47,207.59,1398.9,0.0887,37.22,Low Propensity (<40%)
IND-2218,Freelance Developer,Traditional Bank,4833.66,202.73,1046.97,0.1102,34.61,Low Propensity (<40%)
IND-2219,IT Service Agency,Traditional Bank,48773.35,1961.15,10564.31,0.8104,2568.4,High Propensity (>75%)
IND-2220,D2C E-commerce,Payoneer,4040.11,85.18,875.09,0.0642,16.85,Low Propensity (<40%)
IND-2221,IT Service Agency,Payoneer,20777.65,524.43,4500.44,0.74,999.1,Medium Propensity (40-75%)
IND-2222,SaaS Startup,Traditional Bank,24089.81,780.24,5217.85,0.7617,1192.33,High Propensity (>75%)
IND-2223,D2C E-commerce,Traditional Bank,15070.54,693.23,3264.28,0.817,800.08,High Propensity (>75%)
IND-2224,SaaS Startup,Traditional Bank,23633.08,741.94,5118.93,0.7611,1168.81,High Propensity (>75%)
IND-2225,Freelance Developer,PayPal,5128.82,169.19,1110.9,0.0942,31.4,Low Propensity (<40%)
IND-2226,IT Service Agency,Traditional Bank,40709.46,1859.81,8817.67,0.7754,2051.17,High Propensity (>75%)
IND-2227,IT Service Agency,Stripe,26855.97,597.66,5817.0,0.1405,245.19,Low Propensity (<40%)
IND-2228,D2C E-commerce,Payoneer,17852.43,323.87,3866.84,0.051,59.16,Low Propensity (<40%)
IND-2229,SaaS Startup,Traditional Bank,25966.49,747.12,5624.34,0.762,1285.72,High Propensity (>75%)
IND-2230,Freelance Developer,PayPal,7441.1,323.74,1611.74,0.1176,56.86,Low Propensity (<40%)
IND-2231,IT Service Agency,Stripe,55135.54,1278.28,11942.36,0.3581,1282.97,Low Propensity (<40%)
IND-2232,IT Service Agency,PayPal,37440.98,1333.47,8109.72,0.7892,1920.06,High Propensity (>75%)
IND-2233,IT Service Agency,Traditional Bank,37739.11,1604.7,8174.29,0.7947,1948.83,High Propensity (>75%)
IND-2234,Freelance Developer,Traditional Bank,1953.66,55.98,423.16,0.0551,7.0,Low Propensity (<40%)
IND-2235,IT Service Agency,Payoneer,29685.89,677.91,6429.96,0.1489,287.23,Low Propensity (<40%)
IND-2236,Freelance Developer,PayPal,4613.84,141.87,999.36,0.0979,29.35,Low Propensity (<40%)
IND-2237,SaaS Startup,PayPal,26301.92,956.29,5697.0,0.7948,1358.39,High Propensity (>75%)
IND-2238,D2C E-commerce,Payoneer,11944.99,195.56,2587.28,0.0703,54.57,Low Propensity (<40%)
IND-2239,IT Service Agency,Payoneer,42963.4,967.13,9305.87,0.1756,490.23,Low Propensity (<40%)
IND-2240,Freelance Developer,Stripe,4996.76,98.85,1082.3,0.0354,11.49,Low Propensity (<40%)
IND-2241,Freelance Developer,Traditional Bank,4645.66,168.33,1006.25,0.1236,37.31,Low Propensity (<40%)
IND-2242,Freelance Developer,PayPal,5497.79,171.83,1190.82,0.0913,32.62,Low Propensity (<40%)
IND-2243,Freelance Developer,Payoneer,4217.69,87.98,913.55,0.0638,17.48,Low Propensity (<40%)
IND-2244,Freelance Developer,Payoneer,4141.93,111.5,897.14,0.0974,26.21,Low Propensity (<40%)
IND-2245,Freelance Developer,PayPal,1590.43,57.72,344.49,0.0671,6.94,Low Propensity (<40%)
IND-2246,IT Service Agency,Traditional Bank,32520.46,1438.63,7043.93,0.7882,1665.61,High Propensity (>75%)
IND-2247,IT Service Agency,Payoneer,30200.32,636.13,6541.39,0.1148,225.28,Low Propensity (<40%)
IND-2248,D2C E-commerce,Payoneer,12420.1,270.05,2690.19,0.103,83.13,Low Propensity (<40%)
IND-2249,Freelance Developer,Traditional Bank,5833.75,234.01,1263.59,0.1142,43.29,Low Propensity (<40%)
IND-2250,Freelance Developer,PayPal,6317.26,289.18,1368.32,0.1044,42.86,Low Propensity (<40%)
IND-2251,SaaS Startup,Traditional Bank,21393.17,604.99,4633.76,0.7915,1100.29,High Propensity (>75%)
IND-2252,IT Service Agency,Traditional Bank,44954.15,1177.65,9737.07,0.7681,2243.71,High Propensity (>75%)
IND-2253,IT Service Agency,Traditional Bank,40755.62,1694.3,8827.67,0.7917,2096.66,High Propensity (>75%)
IND-2254,Freelance Developer,PayPal,4409.89,201.11,955.18,0.1136,32.55,Low Propensity (<40%)
IND-2255,SaaS Startup,PayPal,17222.86,791.23,3730.47,0.81,906.5,High Propensity (>75%)
IND-2256,IT Service Agency,PayPal,38128.22,1461.68,8258.57,0.7959,1971.9,High Propensity (>75%)
IND-2257,SaaS Startup,PayPal,23442.6,888.63,5077.67,0.7963,1213.0,High Propensity (>75%)
IND-2258,IT Service Agency,Payoneer,48978.44,1230.43,10608.73,0.7445,2369.46,Medium Propensity (40-75%)
IND-2259,SaaS Startup,Traditional Bank,27147.04,1082.89,5880.05,0.7994,1410.15,High Propensity (>75%)
IND-2260,IT Service Agency,Traditional Bank,29585.27,1230.02,6408.17,0.7962,1530.65,High Propensity (>75%)
IND-2261,Freelance Developer,Payoneer,4795.99,138.06,1038.81,0.0969,30.2,Low Propensity (<40%)
IND-2262,IT Service Agency,Traditional Bank,41710.18,1884.08,9034.42,0.7862,2130.86,High Propensity (>75%)
IND-2263,SaaS Startup,Stripe,26407.99,545.32,5719.97,0.1362,233.72,Low Propensity (<40%)
IND-2264,IT Service Agency,Payoneer,44389.69,993.58,9614.81,0.1782,514.01,Low Propensity (<40%)
IND-2265,IT Service Agency,PayPal,34361.22,1381.35,7442.64,0.7959,1777.08,High Propensity (>75%)
IND-2266,IT Service Agency,Stripe,22459.77,448.36,4864.79,0.0971,141.71,Low Propensity (<40%)
IND-2267,SaaS Startup,Traditional Bank,14006.38,524.96,3033.78,0.7923,721.1,High Propensity (>75%)
IND-2268,Freelance Developer,Traditional Bank,5545.27,144.28,1201.11,0.0943,33.98,Low Propensity (<40%)
IND-2269,IT Service Agency,PayPal,38422.26,1286.31,8322.26,0.7879,1967.13,High Propensity (>75%)
IND-2270,Freelance Developer,Traditional Bank,2802.64,105.35,607.05,0.1846,33.62,Low Propensity (<40%)
IND-2271,Freelance Developer,Stripe,5089.14,121.45,1102.31,0.094,31.09,Low Propensity (<40%)
IND-2272,Freelance Developer,Traditional Bank,6262.45,208.42,1356.45,0.0931,37.89,Low Propensity (<40%)
IND-2273,IT Service Agency,PayPal,23487.73,905.07,5087.44,0.7935,1211.06,High Propensity (>75%)
IND-2274,SaaS Startup,PayPal,26629.98,951.84,5768.05,0.7948,1375.33,High Propensity (>75%)
IND-2275,IT Service Agency,PayPal,31224.69,1012.23,6763.27,0.7888,1600.46,High Propensity (>75%)
IND-2276,IT Service Agency,Traditional Bank,47576.13,2382.79,10304.99,0.7989,2469.8,High Propensity (>75%)
IND-2277,D2C E-commerce,Traditional Bank,12332.74,582.35,2671.27,0.8038,644.15,High Propensity (>75%)
IND-2278,IT Service Agency,Payoneer,24733.75,405.59,5357.33,0.0628,100.93,Low Propensity (<40%)
IND-2279,SaaS Startup,Traditional Bank,17251.18,751.74,3736.61,0.8101,908.11,High Propensity (>75%)
IND-2280,Freelance Developer,Payoneer,4809.7,100.24,1041.78,0.0716,22.38,Low Propensity (<40%)
IND-2281,Freelance Developer,PayPal,4223.04,193.9,914.71,0.1135,31.15,Low Propensity (<40%)
IND-2282,SaaS Startup,Payoneer,18703.99,372.32,4051.28,0.0631,76.69,Low Propensity (<40%)
IND-2283,IT Service Agency,Payoneer,38339.65,733.3,8304.37,0.0978,243.65,Low Propensity (<40%)
IND-2284,IT Service Agency,Traditional Bank,33288.21,1321.56,7210.23,0.7876,1703.63,High Propensity (>75%)
IND-2285,SaaS Startup,PayPal,19603.33,850.68,4246.08,0.8066,1027.47,High Propensity (>75%)
IND-2286,IT Service Agency,Payoneer,17907.74,325.17,3878.82,0.051,59.35,Low Propensity (<40%)
IND-2287,IT Service Agency,PayPal,38916.98,1630.81,8429.42,0.7982,2018.51,High Propensity (>75%)
IND-2288,IT Service Agency,Stripe,34107.97,546.63,7387.79,0.2555,566.27,Low Propensity (<40%)
IND-2289,IT Service Agency,PayPal,51102.93,2251.12,11068.89,0.8061,2676.79,High Propensity (>75%)
IND-2290,IT Service Agency,Traditional Bank,25604.35,715.2,5545.9,0.7656,1273.78,High Propensity (>75%)
IND-2291,IT Service Agency,Traditional Bank,16917.05,829.75,3664.23,0.8163,897.33,High Propensity (>75%)
IND-2292,SaaS Startup,Stripe,23708.41,481.81,5135.24,0.1248,192.26,Low Propensity (<40%)
IND-2293,Freelance Developer,Traditional Bank,5693.05,213.18,1233.11,0.1219,45.1,Low Propensity (<40%)
IND-2294,Freelance Developer,Payoneer,2983.13,89.72,646.15,0.0466,9.03,Low Propensity (<40%)
IND-2295,IT Service Agency,Payoneer,19702.51,610.94,4267.56,0.8013,1025.88,High Propensity (>75%)
IND-2296,IT Service Agency,Traditional Bank,50373.97,2133.26,10911.0,0.8131,2661.52,High Propensity (>75%)
IND-2297,IT Service Agency,Traditional Bank,49141.1,1415.74,10643.96,0.8234,2629.27,High Propensity (>75%)
IND-2298,Freelance Developer,Payoneer,1000.0,23.15,216.6,0.0896,5.82,Low Propensity (<40%)
IND-2299,Freelance Developer,Traditional Bank,4083.55,161.28,884.5,0.1283,34.04,Low Propensity (<40%)
IND-2300,IT Service Agency,Payoneer,51641.92,1222.02,11185.64,0.2313,776.17,Low Propensity (<40%)
IND-2301,D2C E-commerce,PayPal,12619.69,496.38,2733.42,0.8016,657.33,High Propensity (>75%)
IND-2302,IT Service Agency,PayPal,30093.88,931.69,6518.33,0.7902,1545.23,High Propensity (>75%)
IND-2303,SaaS Startup,Payoneer,18303.44,482.94,3964.53,0.8166,971.23,High Propensity (>75%)
IND-2304,Freelance Developer,Traditional Bank,2758.21,121.43,597.43,0.1105,19.81,Low Propensity (<40%)
IND-2305,Freelance Developer,PayPal,1590.45,51.54,344.49,0.0541,5.59,Low Propensity (<40%)
IND-2306,Freelance Developer,Traditional Bank,7105.09,285.14,1538.96,0.1117,51.57,Low Propensity (<40%)
IND-2307,Freelance Developer,Traditional Bank,1314.13,52.42,284.64,0.0707,6.04,Low Propensity (<40%)
IND-2308,IT Service Agency,PayPal,37472.71,1552.87,8116.59,0.7962,1938.73,High Propensity (>75%)
IND-2309,Freelance Developer,Payoneer,6773.16,113.45,1467.07,0.0741,32.61,Low Propensity (<40%)
IND-2310,IT Service Agency,Traditional Bank,20487.74,856.73,4437.64,0.7991,1063.84,High Propensity (>75%)
IND-2311,Freelance Developer,PayPal,3151.46,109.07,682.61,0.1144,23.43,Low Propensity (<40%)
IND-2312,SaaS Startup,PayPal,27279.08,1043.15,5908.65,0.7862,1393.61,High Propensity (>75%)
IND-2313,Freelance Developer,Traditional Bank,6065.78,272.6,1313.85,0.1051,41.43,Low Propensity (<40%)
IND-2314,SaaS Startup,Traditional Bank,16296.29,706.47,3529.78,0.8162,864.3,High Propensity (>75%)
IND-2315,Freelance Developer,Stripe,7404.5,124.42,1603.81,0.0864,41.57,Low Propensity (<40%)
IND-2316,SaaS Startup,Payoneer,27239.21,668.72,5900.01,0.142,251.34,Low Propensity (<40%)
IND-2317,Freelance Developer,PayPal,5538.11,251.51,1199.55,0.1108,39.87,Low Propensity (<40%)
IND-2318,IT Service Agency,PayPal,25998.4,879.41,5631.25,0.7868,1329.2,High Propensity (>75%)
IND-2319,IT Service Agency,Traditional Bank,30865.51,1484.78,6685.47,0.8059,1616.35,High Propensity (>75%)
IND-2320,IT Service Agency,PayPal,37863.87,1557.91,8201.31,0.7962,1958.96,High Propensity (>75%)
IND-2321,IT Service Agency,PayPal,33114.05,1420.23,7172.5,0.7922,1704.62,High Propensity (>75%)
IND-2322,Freelance Developer,PayPal,6877.91,239.44,1489.76,0.122,54.52,Low Propensity (<40%)
IND-2323,IT Service Agency,Traditional Bank,19702.26,646.19,4267.51,0.8053,1030.99,High Propensity (>75%)
IND-2324,D2C E-commerce,Traditional Bank,7528.68,369.51,1630.71,0.1188,58.12,Low Propensity (<40%)
IND-2325,IT Service Agency,Traditional Bank,36808.71,1283.63,7972.77,0.788,1884.76,High Propensity (>75%)
IND-2326,IT Service Agency,Stripe,30084.56,481.07,6516.32,0.1479,289.13,Low Propensity (<40%)
IND-2327,Freelance Developer,PayPal,3745.9,149.85,811.36,0.1248,30.38,Low Propensity (<40%)
IND-2328,Freelance Developer,PayPal,1463.89,48.34,317.08,0.0586,5.57,Low Propensity (<40%)
IND-2329,SaaS Startup,Traditional Bank,20117.28,923.56,4357.4,0.8108,1059.89,High Propensity (>75%)
IND-2330,SaaS Startup,Traditional Bank,19683.47,826.55,4263.44,0.8024,1026.29,High Propensity (>75%)
IND-2331,Freelance Developer,Payoneer,6306.96,183.37,1366.09,0.0975,39.96,Low Propensity (<40%)
IND-2332,IT Service Agency,PayPal,35689.06,1554.17,7730.25,0.8001,1855.49,High Propensity (>75%)
IND-2333,D2C E-commerce,PayPal,14336.98,462.33,3105.39,0.8106,755.17,High Propensity (>75%)
IND-2334,D2C E-commerce,Traditional Bank,20885.0,732.82,4523.69,0.7993,1084.74,High Propensity (>75%)
IND-2335,Freelance Developer,Payoneer,2375.07,64.14,514.44,0.0518,7.99,Low Propensity (<40%)
IND-2336,IT Service Agency,Traditional Bank,40363.89,1445.67,8742.82,0.7937,2081.75,High Propensity (>75%)
IND-2337,Freelance Developer,Traditional Bank,1657.71,83.03,359.06,0.0824,8.88,Low Propensity (<40%)
IND-2338,IT Service Agency,PayPal,26616.38,1123.91,5765.11,0.7992,1382.24,High Propensity (>75%)
IND-2339,IT Service Agency,Traditional Bank,22873.43,604.42,4954.38,0.717,1065.69,Medium Propensity (40-75%)
IND-2340,IT Service Agency,Traditional Bank,42819.43,2045.62,9274.69,0.7908,2200.33,High Propensity (>75%)
IND-2341,SaaS Startup,PayPal,19607.54,631.28,4246.99,0.7983,1017.11,High Propensity (>75%)
IND-2342,Freelance Developer,PayPal,4972.99,163.55,1077.15,0.0944,30.5,Low Propensity (<40%)
IND-2343,Freelance Developer,Payoneer,2786.53,73.92,603.56,0.0516,9.34,Low Propensity (<40%)
IND-2344,Freelance Developer,PayPal,4400.61,193.44,953.17,0.113,32.31,Low Propensity (<40%)
IND-2345,SaaS Startup,Traditional Bank,15419.21,606.99,3339.8,0.7955,797.04,High Propensity (>75%)
IND-2346,IT Service Agency,Traditional Bank,38834.55,1284.84,8411.56,0.7879,1988.24,High Propensity (>75%)
IND-2347,IT Service Agency,Stripe,25089.09,471.69,5434.3,0.1288,209.98,Low Propensity (<40%)
IND-2348,D2C E-commerce,PayPal,21648.97,783.57,4689.17,0.7772,1093.33,High Propensity (>75%)
IND-2349,IT Service Agency,Payoneer,18244.2,374.01,3951.69,0.0988,117.13,Low Propensity (<40%)
IND-2350,Freelance Developer,Traditional Bank,3386.96,108.28,733.62,0.085,18.71,Low Propensity (<40%)
IND-2351,SaaS Startup,PayPal,30063.2,1197.93,6511.69,0.7899,1543.07,High Propensity (>75%)
IND-2352,SaaS Startup,Traditional Bank,17389.17,846.44,3766.49,0.8077,912.66,High Propensity (>75%)
IND-2353,Freelance Developer,PayPal,2370.24,84.3,513.39,0.0628,9.67,Low Propensity (<40%)
IND-2354,SaaS Startup,Stripe,21314.43,376.16,4616.71,0.0826,114.4,Low Propensity (<40%)
IND-2355,Freelance Developer,Stripe,4049.22,96.77,877.06,0.0531,13.97,Low Propensity (<40%)
IND-2356,D2C E-commerce,PayPal,10820.65,452.99,2343.75,0.792,556.88,High Propensity (>75%)
IND-2357,SaaS Startup,PayPal,13424.78,604.82,2907.81,0.7995,697.44,High Propensity (>75%)
IND-2358,IT Service Agency,Stripe,62683.74,1058.55,13577.3,0.3526,1436.21,Low Propensity (<40%)
IND-2359,SaaS Startup,PayPal,18490.69,611.18,4005.08,0.8059,968.31,High Propensity (>75%)
IND-2360,D2C E-commerce,Traditional Bank,5372.16,212.0,1163.61,0.1233,43.04,Low Propensity (<40%)
IND-2361,IT Service Agency,PayPal,49937.1,1981.07,10816.38,0.8118,2634.22,High Propensity (>75%)
IND-2362,Freelance Developer,Traditional Bank,6222.14,236.13,1347.72,0.1355,54.79,Low Propensity (<40%)
IND-2363,Freelance Developer,PayPal,3467.07,138.29,750.97,0.1168,26.31,Low Propensity (<40%)
IND-2364,Freelance Developer,PayPal,3133.76,104.77,678.77,0.1083,22.05,Low Propensity (<40%)
IND-2365,IT Service Agency,PayPal,41734.73,1587.88,9039.74,0.7935,2151.91,High Propensity (>75%)
IND-2366,Freelance Developer,Traditional Bank,4506.16,188.92,976.03,0.1121,32.82,Low Propensity (<40%)
IND-2367,D2C E-commerce,Traditional Bank,5370.11,196.86,1163.17,0.1218,42.5,Low Propensity (<40%)
IND-2368,IT Service Agency,PayPal,52872.4,2182.24,11452.16,0.8126,2791.81,High Propensity (>75%)
IND-2369,IT Service Agency,Payoneer,30660.1,677.9,6640.98,0.1221,243.26,Low Propensity (<40%)
IND-2370,D2C E-commerce,PayPal,22477.86,811.93,4868.7,0.7694,1123.79,High Propensity (>75%)
IND-2371,IT Service Agency,Traditional Bank,47784.35,1615.86,10350.09,0.811,2518.18,High Propensity (>75%)
IND-2372,Freelance Developer,Stripe,2997.98,59.1,649.36,0.0438,8.53,Low Propensity (<40%)
IND-2373,SaaS Startup,Stripe,26199.14,414.56,5674.73,0.0677,115.25,Low Propensity (<40%)
IND-2374,IT Service Agency,Traditional Bank,28485.57,1237.94,6169.97,0.7986,1478.2,High Propensity (>75%)
IND-2375,Freelance Developer,Traditional Bank,1266.6,59.63,274.35,0.0822,6.76,Low Propensity (<40%)
IND-2376,SaaS Startup,Payoneer,17452.41,365.37,3780.19,0.1046,118.62,Low Propensity (<40%)
IND-2377,SaaS Startup,Payoneer,22385.83,359.12,4848.77,0.0816,118.7,Low Propensity (<40%)
IND-2378,IT Service Agency,Stripe,30372.63,776.0,6578.71,0.7,1381.53,Medium Propensity (40-75%)
IND-2379,SaaS Startup,Payoneer,18157.71,349.42,3932.96,0.0621,73.27,Low Propensity (<40%)
IND-2380,IT Service Agency,PayPal,46435.66,1524.71,10057.96,0.8004,2415.12,High Propensity (>75%)
IND-2381,IT Service Agency,PayPal,36064.94,1294.95,7811.67,0.7927,1857.69,High Propensity (>75%)
IND-2382,D2C E-commerce,Traditional Bank,10783.51,482.36,2335.71,0.8004,560.85,High Propensity (>75%)
IND-2383,IT Service Agency,Traditional Bank,42020.3,1400.0,9101.6,0.778,2124.31,High Propensity (>75%)
IND-2384,Freelance Developer,PayPal,5395.35,210.65,1168.63,0.1201,42.1,Low Propensity (<40%)
IND-2385,IT Service Agency,PayPal,9783.95,360.16,2119.2,0.1918,121.94,Low Propensity (<40%)
